,zipcode,bedrooms,price,weekly_price,monthly_price,cleaning_fee,number_of_reviews,review_scores_rating
42258,10065.0,2.0,150.0,900.0,4200.0,125.0,2,100.0
42267,10013.0,2.0,403.0,2418.0,11284.0,150.0,4,100.0
42274,11221.0,2.0,139.0,834.0,3892.0,75.0,6,83.0
42278,11418.0,2.0,100.0,600.0,2800.0,125.0,5,84.0
42279,11207.0,2.0,175.0,1050.0,4900.0,80.0,5,96.0
42283,10031.0,2.0,150.0,900.0,4200.0,50.0,7,100.0
42287,10033.0,2.0,170.0,1020.0,4760.0,100.0,2,70.0
42291,10019.0,2.0,300.0,1800.0,8400.0,100.0,25,94.0
42303,10019.0,2.0,590.0,3540.0,16520.0,230.0,0,
42312,11106.0,2.0,130.0,780.0,3640.0,364.0,0,
42313,11221.0,2.0,100.0,600.0,2800.0,130.0,0,
42315,10017.0,2.0,399.0,2394.0,11172.0,150.0,8,98.0
42317,11221.0,2.0,100.0,600.0,2800.0,125.0,0,
42326,10011.0,2.0,234.0,1404.0,6552.0,120.0,0,
42330,11221.0,2.0,5000.0,30000.0,140000.0,100.0,11,91.0
42348,10036.0,2.0,125.0,750.0,3500.0,350.0,10,98.0
42356,10039.0,2.0,250.0,1500.0,7000.0,60.0,11,98.0
42377,11233.0,2.0,110.0,660.0,3080.0,150.0,0,
42382,10011.0,2.0,249.0,1494.0,6972.0,90.0,16,85.0
42388,11249.0,2.0,199.0,1194.0,5572.0,557.2,7,83.0
42404,10018.0,2.0,380.0,2280.0,10640.0,200.0,0,
42406,10009.0,2.0,175.0,1050.0,4900.0,100.0,7,100.0
42414,10016.0,2.0,355.0,2130.0,9940.0,140.0,5,68.0
42416,10016.0,2.0,300.0,1800.0,8400.0,840.0,2,100.0
42437,10472.0,2.0,87.0,522.0,2436.0,50.0,22,89.0
42440,10128.0,2.0,142.0,852.0,3976.0,125.0,1,20.0
42447,10037.0,2.0,285.0,1710.0,7980.0,90.0,13,91.0
42454,10002.0,2.0,270.0,1620.0,7560.0,120.0,9,87.0
42455,11233.0,2.0,61.0,366.0,1708.0,170.8,23,95.0
42457,11221.0,2.0,96.0,576.0,2688.0,60.0,8,83.0
42461,10018.0,2.0,180.0,1080.0,5040.0,25.0,5,92.0
42463,10023.0,2.0,390.0,2340.0,10920.0,250.0,0,
42466,11249.0,2.0,166.0,996.0,4648.0,464.8,4,100.0
42471,11207.0,2.0,100.0,600.0,2800.0,10.0,7,91.0
42475,11249.0,2.0,280.0,1680.0,7840.0,50.0,0,
42539,10009.0,2.0,298.0,1788.0,8344.0,120.0,1,80.0
42540,11249.0,2.0,269.0,1614.0,7532.0,225.0,2,100.0
42543,10010.0,2.0,275.0,1650.0,7700.0,80.0,1,80.0
42546,11229.0,2.0,99.0,594.0,2772.0,150.0,0,
42558,11222.0,2.0,225.0,1350.0,6300.0,60.0,11,100.0
42585,10022.0,2.0,180.0,1080.0,5040.0,250.0,1,80.0
42588,10013.0,2.0,499.0,2994.0,13972.0,100.0,5,100.0
42589,10038.0,2.0,195.0,1170.0,5460.0,250.0,0,
42591,11216.0,2.0,195.0,1170.0,5460.0,85.0,9,100.0
42595,11249.0,2.0,255.0,1530.0,7140.0,250.0,0,
42596,11221.0,2.0,140.0,840.0,3920.0,250.0,0,
42601,10025.0,2.0,200.0,1200.0,5600.0,200.0,0,
42614,10002.0,2.0,105.0,630.0,2940.0,45.0,9,78.0
42632,10019.0,2.0,250.0,1500.0,7000.0,700.0,0,
42638,10019.0,2.0,325.0,1950.0,9100.0,100.0,19,94.0
42648,11692.0,2.0,100.0,600.0,2800.0,25.0,0,
42649,10031.0,2.0,135.0,810.0,3780.0,125.0,2,20.0
42657,11103.0,2.0,50.0,300.0,1400.0,100.0,2,100.0
42663,10038.0,2.0,199.0,1194.0,5572.0,50.0,2,90.0
42690,11233.0,2.0,76.0,456.0,2128.0,70.0,6,90.0
42691,10010.0,2.0,299.0,1794.0,8372.0,95.0,11,80.0
42699,11211.0,2.0,295.0,1770.0,8260.0,50.0,3,93.0
42712,11368.0,2.0,72.0,432.0,2016.0,201.60000000000002,38,97.0
42716,10017.0,2.0,370.0,2220.0,10360.0,150.0,7,97.0
42724,11232.0,2.0,150.0,900.0,4200.0,60.0,9,91.0
42725,11216.0,2.0,200.0,1200.0,5600.0,100.0,2,100.0
42727,11206.0,2.0,158.0,948.0,4424.0,60.0,11,95.0
42730,11233.0,2.0,295.0,1770.0,8260.0,80.0,0,
42736,10065.0,2.0,185.0,1110.0,5180.0,50.0,20,96.0
42740,11228.0,2.0,130.0,780.0,3640.0,75.0,2,100.0
42745,10016.0,2.0,265.0,1590.0,7420.0,250.0,0,
42764,10012.0,2.0,350.0,2100.0,9800.0,60.0,9,98.0
42772,10013.0,2.0,275.0,1650.0,7700.0,60.0,4,85.0
42777,10022.0,2.0,180.0,1080.0,5040.0,250.0,1,80.0
42783,11221.0,2.0,275.0,1650.0,7700.0,80.0,16,100.0
42786,11201.0,2.0,250.0,1500.0,7000.0,75.0,4,100.0
42791,10001.0,2.0,288.0,1728.0,8064.0,99.0,23,97.0
42792,10019.0,2.0,400.0,2400.0,11200.0,100.0,20,98.0
42794,10018.0,2.0,159.0,954.0,4452.0,150.0,0,
42795,,2.0,60.0,360.0,1680.0,168.0,14,97.0
42796,10018.0,2.0,154.0,924.0,4312.0,150.0,0,
42798,10017.0,2.0,170.0,1020.0,4760.0,476.0,3,100.0
42801,11203.0,2.0,99.0,594.0,2772.0,65.0,1,100.0
42815,10035.0,2.0,83.0,498.0,2324.0,40.0,14,97.0
42819,10017.0,2.0,380.0,2280.0,10640.0,150.0,4,85.0
42826,11216.0,2.0,200.0,1200.0,5600.0,50.0,3,100.0
42835,11249.0,2.0,185.0,1110.0,5180.0,518.0,1,80.0
42837,10467.0,2.0,80.0,480.0,2240.0,150.0,1,80.0
42838,,2.0,229.0,1374.0,6412.0,100.0,23,96.0
42840,11206.0,2.0,118.0,708.0,3304.0,30.0,2,90.0
42853,10028.0,2.0,295.0,1770.0,8260.0,150.0,0,
42857,11213.0,2.0,120.0,720.0,3360.0,80.0,18,97.0
42862,10031.0,2.0,155.0,930.0,4340.0,434.0,0,
42883,10022.0,2.0,1250.0,7500.0,35000.0,3500.0,0,
42890,10467.0,2.0,80.0,480.0,2240.0,150.0,0,
42900,10461.0,2.0,299.0,1794.0,8372.0,275.0,0,
42909,10017.0,2.0,359.0,2154.0,10052.0,140.0,6,100.0
42915,10019.0,2.0,600.0,3600.0,16800.0,75.0,2,100.0
42918,11207.0,2.0,149.0,894.0,4172.0,90.0,2,100.0
42948,10065.0,2.0,350.0,2100.0,9800.0,130.0,9,96.0
42955,10027.0,2.0,125.0,750.0,3500.0,100.0,1,100.0
42972,10019.0,2.0,600.0,3600.0,16800.0,1680.0,0,
42976,11221.0,2.0,110.0,660.0,3080.0,50.0,1,100.0
42979,10013.0,2.0,300.0,1800.0,8400.0,100.0,9,100.0
42980,11103.0,2.0,120.0,720.0,3360.0,0.0,1,
42982,11222.0,2.0,350.0,2100.0,9800.0,980.0,4,95.0
42986,11205.0,2.0,120.0,720.0,3360.0,80.0,2,100.0
42988,10025.0,2.0,300.0,1800.0,8400.0,200.0,0,
42991,10013.0,2.0,350.0,2100.0,9800.0,105.0,9,93.0
43006,11423.0,2.0,80.0,480.0,2240.0,60.0,5,100.0
43007,10002.0,2.0,295.0,1770.0,8260.0,826.0,1,100.0
43011,11207.0,2.0,120.0,720.0,3360.0,20.0,15,93.0
43013,10011.0,2.0,137.0,822.0,3836.0,80.0,1,100.0
43015,11211.0,2.0,275.0,1650.0,7700.0,85.0,16,98.0
43028,10039.0,2.0,125.0,750.0,3500.0,100.0,1,60.0
43032,10035.0,2.0,225.0,1350.0,6300.0,90.0,13,94.0
43036,11238.0,2.0,175.0,1050.0,4900.0,150.0,2,100.0
43046,11233.0,2.0,150.0,900.0,4200.0,150.0,6,100.0
43049,,2.0,80.0,480.0,2240.0,20.0,4,55.0
43054,11205.0,2.0,230.0,1380.0,6440.0,70.0,9,100.0
43060,11221.0,2.0,119.0,714.0,3332.0,60.0,3,93.0
43061,11207.0,2.0,129.0,774.0,3612.0,80.0,18,93.0
43064,10005.0,2.0,440.0,2640.0,12320.0,250.0,0,
43073,10013.0,2.0,130.0,780.0,3640.0,364.0,0,
43088,10458.0,2.0,150.0,900.0,4200.0,100.0,0,
43094,11230.0,2.0,125.0,750.0,3500.0,150.0,0,
43095,10019.0,2.0,265.0,1590.0,7420.0,742.0,0,
43096,11211.0,2.0,175.0,1050.0,4900.0,490.0,3,100.0
43107,11103.0,2.0,199.0,1194.0,5572.0,59.0,5,80.0
43119,10027.0,2.0,250.0,1500.0,7000.0,150.0,1,100.0
43125,11435.0,2.0,350.0,2100.0,9800.0,0.0,1,100.0
43138,11238.0,2.0,400.0,2400.0,11200.0,1120.0,1,100.0
43154,10016.0,2.0,499.0,2994.0,13972.0,65.0,10,100.0
43161,10014.0,2.0,145.0,870.0,4060.0,135.0,12,97.0
43170,10037.0,2.0,199.0,1194.0,5572.0,39.0,13,82.0
43177,10031.0,2.0,125.0,750.0,3500.0,125.0,1,100.0
43194,10002.0,2.0,229.0,1374.0,6412.0,49.0,34,94.0
43197,,2.0,575.0,3450.0,16100.0,160.0,0,
43211,10038.0,2.0,249.0,1494.0,6972.0,697.2,0,
43218,10002.0,2.0,250.0,1500.0,7000.0,150.0,8,100.0
43220,11233.0,2.0,150.0,900.0,4200.0,35.0,7,71.0
43221,11212.0,2.0,70.0,420.0,1960.0,196.0,0,
43225,11220.0,2.0,160.0,960.0,4480.0,35.0,3,73.0
43227,11212.0,2.0,90.0,540.0,2520.0,30.0,0,
43242,11249.0,2.0,500.0,3000.0,14000.0,1400.0,3,87.0
43243,11434.0,2.0,80.0,480.0,2240.0,224.0,29,92.0
43245,11210.0,2.0,140.0,840.0,3920.0,100.0,14,94.0
43246,10162.0,2.0,199.0,1194.0,5572.0,0.0,0,
43262,11249.0,2.0,300.0,1800.0,8400.0,25.0,0,
43276,,2.0,200.0,1200.0,5600.0,560.0,2,100.0
43281,11221.0,2.0,150.0,900.0,4200.0,45.0,19,93.0
43282,11209.0,2.0,130.0,780.0,3640.0,50.0,0,
43294,11225.0,2.0,185.0,1110.0,5180.0,50.0,2,100.0
43307,11238.0,2.0,150.0,900.0,4200.0,50.0,0,
43311,10022.0,2.0,170.0,1020.0,4760.0,250.0,0,
43333,10018.0,2.0,250.0,1500.0,7000.0,200.0,0,
43335,10019.0,2.0,315.0,1890.0,8820.0,200.0,0,
43344,10013.0,2.0,165.0,990.0,4620.0,150.0,1,100.0
43356,11233.0,2.0,200.0,1200.0,5600.0,560.0,4,100.0
43358,11222.0,2.0,151.0,906.0,4228.0,65.0,3,100.0
43362,11420.0,2.0,165.0,990.0,4620.0,462.0,13,78.0
43368,11206.0,2.0,125.0,750.0,3500.0,350.0,8,100.0
43378,11369.0,2.0,55.0,330.0,1540.0,100.0,10,96.0
43380,10011.0,2.0,320.0,1920.0,8960.0,99.0,17,96.0
43386,,2.0,85.0,510.0,2380.0,50.0,1,
43387,10451.0,2.0,100.0,600.0,2800.0,80.0,5,100.0
43404,11222.0,2.0,400.0,2400.0,11200.0,1120.0,11,100.0
43408,10013.0,2.0,225.0,1350.0,6300.0,75.0,0,
43423,10012.0,2.0,100.0,600.0,2800.0,150.0,16,83.0
43425,10451.0,2.0,74.0,444.0,2072.0,50.0,4,75.0
43429,11221.0,2.0,115.0,690.0,3220.0,110.0,13,100.0
43437,11211.0,2.0,199.0,1194.0,5572.0,75.0,9,100.0
43439,11206.0,2.0,180.0,1080.0,5040.0,50.0,7,100.0
43443,11215.0,2.0,250.0,1500.0,7000.0,150.0,0,
43448,10002.0,2.0,170.0,1020.0,4760.0,100.0,0,
43481,11221.0,2.0,88.0,528.0,2464.0,60.0,0,
43488,10035.0,2.0,280.0,1680.0,7840.0,130.0,14,97.0
43498,11208.0,2.0,200.0,1200.0,5600.0,150.0,1,
43500,11237.0,2.0,46.0,276.0,1288.0,30.0,13,92.0
43505,11209.0,2.0,119.0,714.0,3332.0,200.0,14,86.0
43512,10014.0,2.0,600.0,3600.0,16800.0,175.0,7,100.0
43520,10162.0,2.0,167.0,1002.0,4676.0,250.0,0,
43522,10016.0,2.0,180.0,1080.0,5040.0,150.0,9,80.0
43527,11420.0,2.0,259.0,1554.0,7252.0,0.0,7,94.0
43535,10128.0,2.0,500.0,3000.0,14000.0,1400.0,1,100.0
43544,11106.0,2.0,140.0,840.0,3920.0,60.0,6,93.0
43547,11106.0,2.0,131.0,786.0,3668.0,60.0,7,91.0
43550,11213.0,2.0,200.0,1200.0,5600.0,125.0,1,100.0
43552,11215.0,2.0,121.0,726.0,3388.0,100.0,0,
43571,11233.0,2.0,149.0,894.0,4172.0,50.0,32,91.0
43572,10003.0,2.0,500.0,3000.0,14000.0,120.0,19,98.0
43573,10009.0,2.0,188.0,1128.0,5264.0,526.4,0,
43577,11215.0,2.0,170.0,1020.0,4760.0,476.0,2,80.0
43581,10024.0,2.0,332.0,1992.0,9296.0,119.0,17,96.0
43589,11222.0,2.0,130.0,780.0,3640.0,100.0,0,
43596,10025.0,2.0,250.0,1500.0,7000.0,70.0,0,
43600,11222.0,2.0,175.0,1050.0,4900.0,150.0,6,100.0
43612,10128.0,2.0,215.0,1290.0,6020.0,602.0,0,
43628,11102.0,2.0,90.0,540.0,2520.0,30.0,0,
43633,11249.0,2.0,249.0,1494.0,6972.0,125.0,12,100.0
43644,11412.0,2.0,105.0,630.0,2940.0,65.0,2,100.0
43647,10019.0,2.0,700.0,4200.0,19600.0,200.0,0,
43648,11211.0,2.0,300.0,1800.0,8400.0,120.0,0,
43650,10021.0,2.0,130.0,780.0,3640.0,364.0,0,
43654,10031.0,2.0,139.0,834.0,3892.0,125.0,1,100.0
43661,10030.0,2.0,150.0,900.0,4200.0,125.0,0,
43664,11106.0,2.0,250.0,1500.0,7000.0,150.0,3,100.0
43665,,2.0,50.0,300.0,1400.0,11.0,5,100.0
43666,10030.0,2.0,164.0,984.0,4592.0,80.0,7,89.0
43678,11206.0,2.0,200.0,1200.0,5600.0,299.0,0,
43684,10039.0,2.0,195.0,1170.0,5460.0,90.0,0,
43695,11214.0,2.0,150.0,900.0,4200.0,60.0,13,94.0
43703,10036.0,2.0,139.0,834.0,3892.0,99.0,8,93.0
43705,11354.0,2.0,188.0,1128.0,5264.0,30.0,4,100.0
43724,10009.0,2.0,199.0,1194.0,5572.0,60.0,0,
43725,10003.0,2.0,450.0,2700.0,12600.0,200.0,0,
43736,11231.0,2.0,200.0,1200.0,5600.0,100.0,1,100.0
43738,10036.0,2.0,475.0,2850.0,13300.0,200.0,1,80.0
43742,,2.0,299.0,1794.0,8372.0,130.0,16,93.0
43787,10023.0,2.0,199.0,1194.0,5572.0,70.0,10,94.0
43792,10009.0,2.0,500.0,3000.0,14000.0,200.0,0,
43796,,2.0,400.0,2400.0,11200.0,140.0,7,94.0
43802,10470.0,2.0,50.0,300.0,1400.0,50.0,6,90.0
43803,11231.0,2.0,78.0,468.0,2184.0,59.0,11,85.0
43814,10035.0,2.0,225.0,1350.0,6300.0,50.0,10,93.0
43818,10019.0,2.0,180.0,1080.0,5040.0,175.0,1,100.0
43826,11237.0,2.0,195.0,1170.0,5460.0,50.0,0,
43829,10305.0,2.0,90.0,540.0,2520.0,70.0,4,100.0
43830,10036.0,2.0,499.0,2994.0,13972.0,100.0,0,
43835,10018.0,2.0,390.0,2340.0,10920.0,125.0,3,87.0
43842,10013.0,2.0,450.0,2700.0,12600.0,165.0,15,97.0
43848,10018.0,2.0,250.0,1500.0,7000.0,150.0,8,98.0
43850,11434.0,2.0,200.0,1200.0,5600.0,100.0,1,100.0
43854,10019.0,2.0,135.0,810.0,3780.0,378.0,0,
43870,10009.0,2.0,159.0,954.0,4452.0,150.0,11,96.0
43871,11377.0,2.0,185.0,1110.0,5180.0,0.0,24,96.0
43880,10009.0,2.0,300.0,1800.0,8400.0,85.0,2,100.0
43894,10305.0,2.0,150.0,900.0,4200.0,75.0,3,100.0
43897,10030.0,2.0,280.0,1680.0,7840.0,120.0,1,100.0
43899,11217.0,2.0,200.0,1200.0,5600.0,80.0,2,100.0
43906,10002.0,2.0,165.0,990.0,4620.0,80.0,2,70.0
43908,10003.0,2.0,140.0,840.0,3920.0,392.0,0,
43914,10025.0,2.0,239.0,1434.0,6692.0,669.2,5,100.0
43927,11211.0,2.0,200.0,1200.0,5600.0,79.0,2,100.0
43952,10028.0,2.0,350.0,2100.0,9800.0,60.0,0,
43963,10021.0,2.0,255.0,1530.0,7140.0,714.0,0,
43969,10065.0,2.0,199.0,1194.0,5572.0,200.0,0,
43973,11221.0,2.0,150.0,900.0,4200.0,25.0,3,100.0
43979,11221.0,2.0,150.0,900.0,4200.0,75.0,12,100.0
43981,10036.0,2.0,275.0,1650.0,7700.0,770.0,0,
43991,11230.0,2.0,185.0,1110.0,5180.0,518.0,2,100.0
43995,11432.0,2.0,85.0,510.0,2380.0,35.0,1,
43996,,2.0,320.0,1920.0,8960.0,150.0,2,100.0
44008,10036.0,2.0,210.0,1260.0,5880.0,200.0,0,
44010,10019.0,2.0,199.0,1194.0,5572.0,49.0,18,96.0
44019,10025.0,2.0,199.0,1194.0,5572.0,557.2,1,100.0
44022,10027.0,2.0,298.0,1788.0,8344.0,120.0,4,100.0
44023,10003.0,2.0,400.0,2400.0,11200.0,150.0,11,98.0
44031,11378.0,2.0,235.0,1410.0,6580.0,0.0,2,100.0
44032,10024.0,2.0,200.0,1200.0,5600.0,130.0,0,
44035,11249.0,2.0,264.0,1584.0,7392.0,85.0,13,95.0
44045,11225.0,2.0,119.0,714.0,3332.0,333.20000000000005,4,93.0
44064,11211.0,2.0,300.0,1800.0,8400.0,80.0,0,
44076,10001.0,2.0,299.0,1794.0,8372.0,125.0,0,
44079,10016.0,2.0,375.0,2250.0,10500.0,150.0,5,96.0
44085,11225.0,2.0,115.0,690.0,3220.0,120.0,1,60.0
44103,10018.0,2.0,206.0,1236.0,5768.0,50.0,1,100.0
44111,10033.0,2.0,38.0,228.0,1064.0,0.0,7,94.0
44114,11221.0,2.0,96.0,576.0,2688.0,75.0,3,93.0
44129,11221.0,2.0,99.0,594.0,2772.0,75.0,0,
44131,11220.0,2.0,99.0,594.0,2772.0,75.0,1,
44136,10011.0,2.0,600.0,3600.0,16800.0,1680.0,0,
44154,10016.0,2.0,355.0,2130.0,9940.0,150.0,2,100.0
44162,10001.0,2.0,250.0,1500.0,7000.0,150.0,0,
44201,10011.0,2.0,299.0,1794.0,8372.0,90.0,17,100.0
44205,11209.0,2.0,170.0,1020.0,4760.0,50.0,0,
44209,11233.0,2.0,150.0,900.0,4200.0,50.0,6,100.0
44234,11225.0,2.0,150.0,900.0,4200.0,0.0,4,100.0
44246,11216.0,2.0,175.0,1050.0,4900.0,490.0,6,97.0
44248,11237.0,2.0,125.0,750.0,3500.0,25.0,1,100.0
44250,10036.0,2.0,250.0,1500.0,7000.0,85.0,4,100.0
44260,11201.0,2.0,174.0,1044.0,4872.0,25.0,5,96.0
44268,11106.0,2.0,120.0,720.0,3360.0,40.0,14,94.0
44283,11213.0,2.0,250.0,1500.0,7000.0,700.0,1,100.0
44285,10013.0,2.0,390.0,2340.0,10920.0,60.0,1,100.0
44287,10310.0,2.0,140.0,840.0,3920.0,75.0,2,100.0
44294,10019.0,2.0,199.0,1194.0,5572.0,49.0,21,98.0
44296,11374.0,2.0,155.0,930.0,4340.0,434.0,0,
44297,11222.0,2.0,139.0,834.0,3892.0,100.0,10,98.0
44343,11222.0,2.0,170.0,1020.0,4760.0,476.0,1,100.0
44351,11211.0,2.0,250.0,1500.0,7000.0,100.0,11,100.0
44357,10022.0,2.0,310.0,1860.0,8680.0,200.0,0,
44358,10282.0,2.0,650.0,3900.0,18200.0,0.0,0,
44371,11412.0,2.0,298.0,1788.0,8344.0,68.0,7,87.0
44374,11373.0,2.0,180.0,1080.0,5040.0,504.0,1,
44375,10044.0,2.0,250.0,1500.0,7000.0,100.0,2,90.0
44378,11373.0,2.0,180.0,1080.0,5040.0,504.0,0,
44387,11373.0,2.0,180.0,1080.0,5040.0,504.0,0,
44394,10036.0,2.0,450.0,2700.0,12600.0,150.0,12,100.0
44398,11216.0,2.0,130.0,780.0,3640.0,30.0,6,67.0
44402,11385.0,2.0,95.0,570.0,2660.0,50.0,7,100.0
44419,11215.0,2.0,400.0,2400.0,11200.0,1120.0,0,
44429,11231.0,2.0,130.0,780.0,3640.0,100.0,2,90.0
44430,11206.0,2.0,95.0,570.0,2660.0,30.0,3,73.0
44433,11205.0,2.0,355.0,2130.0,9940.0,140.0,9,89.0
44434,10026.0,2.0,250.0,1500.0,7000.0,150.0,2,100.0
44436,10016.0,2.0,239.0,1434.0,6692.0,120.0,14,93.0
44437,10018.0,2.0,206.0,1236.0,5768.0,75.0,1,100.0
44445,10029.0,2.0,500.0,3000.0,14000.0,80.0,0,
44457,10012.0,2.0,299.0,1794.0,8372.0,90.0,7,77.0
44462,11225.0,2.0,2545.0,15270.0,71260.0,7126.0,0,
44465,11369.0,2.0,50.0,300.0,1400.0,15.0,7,89.0
44469,11221.0,2.0,115.0,690.0,3220.0,0.0,35,94.0
44475,11213.0,2.0,125.0,750.0,3500.0,40.0,0,
44483,11238.0,2.0,120.0,720.0,3360.0,40.0,1,100.0
44509,11237.0,2.0,50.0,300.0,1400.0,20.0,1,100.0
44519,11221.0,2.0,120.0,720.0,3360.0,90.0,16,98.0
44532,11691.0,2.0,80.0,480.0,2240.0,75.0,0,
44535,11221.0,2.0,150.0,900.0,4200.0,100.0,0,
44541,11217.0,2.0,118.0,708.0,3304.0,100.0,6,90.0
44551,11221.0,2.0,300.0,1800.0,8400.0,840.0,1,100.0
44559,10023.0,2.0,260.0,1560.0,7280.0,200.0,0,
44563,10011.0,2.0,275.0,1650.0,7700.0,770.0,1,
44587,10018.0,2.0,295.0,1770.0,8260.0,150.0,1,100.0
44591,11221.0,2.0,160.0,960.0,4480.0,50.0,9,91.0
44594,11218.0,2.0,200.0,1200.0,5600.0,125.0,8,95.0
44601,11211.0,2.0,299.0,1794.0,8372.0,50.0,0,
44603,11221.0,2.0,160.0,960.0,4480.0,55.0,5,96.0
44622,10022.0,2.0,539.0,3234.0,15092.0,0.0,0,
44629,10016.0,2.0,215.0,1290.0,6020.0,0.0,0,
44631,11207.0,2.0,105.0,630.0,2940.0,75.0,6,100.0
44632,10022.0,2.0,789.0,4734.0,22092.0,0.0,0,
44638,,2.0,48.0,288.0,1344.0,32.0,2,90.0
44644,11232.0,2.0,175.0,1050.0,4900.0,75.0,3,100.0
44646,10022.0,2.0,265.0,1590.0,7420.0,147.0,16,94.0
44651,11221.0,2.0,135.0,810.0,3780.0,120.0,1,100.0
44655,10003.0,2.0,195.0,1170.0,5460.0,546.0,0,
44657,10075.0,2.0,190.0,1140.0,5320.0,105.0,0,
44660,10009.0,2.0,250.0,1500.0,7000.0,30.0,2,100.0
44663,11215.0,2.0,250.0,1500.0,7000.0,50.0,12,100.0
44674,11207.0,2.0,114.0,684.0,3192.0,15.0,8,100.0
44678,11233.0,2.0,175.0,1050.0,4900.0,85.0,1,
44680,10044.0,2.0,130.0,780.0,3640.0,150.0,1,100.0
44690,10039.0,2.0,202.0,1212.0,5656.0,150.0,3,100.0
44695,11211.0,2.0,165.0,990.0,4620.0,45.0,11,96.0
44703,11231.0,2.0,88.0,528.0,2464.0,59.0,14,87.0
44708,11206.0,2.0,60.0,360.0,1680.0,65.0,1,20.0
44723,11222.0,2.0,140.0,840.0,3920.0,65.0,1,80.0
44724,10018.0,2.0,300.0,1800.0,8400.0,60.0,0,
44728,10002.0,2.0,375.0,2250.0,10500.0,100.0,1,100.0
44733,10018.0,2.0,380.0,2280.0,10640.0,60.0,1,100.0
44737,10019.0,2.0,400.0,2400.0,11200.0,125.0,8,85.0
44749,11221.0,2.0,144.0,864.0,4032.0,35.0,4,80.0
44750,10467.0,2.0,85.0,510.0,2380.0,150.0,1,100.0
44756,10031.0,2.0,130.0,780.0,3640.0,50.0,1,100.0
44762,10019.0,2.0,230.0,1380.0,6440.0,644.0,0,
44764,10027.0,2.0,200.0,1200.0,5600.0,50.0,3,73.0
44769,11216.0,2.0,150.0,900.0,4200.0,420.0,0,
44770,10466.0,2.0,130.0,780.0,3640.0,40.0,1,100.0
44779,11206.0,2.0,200.0,1200.0,5600.0,50.0,3,100.0
44798,11105.0,2.0,180.0,1080.0,5040.0,60.0,0,
44799,10463.0,2.0,50.0,300.0,1400.0,50.0,4,95.0
44806,11216.0,2.0,150.0,900.0,4200.0,120.0,4,100.0
44811,11218.0,2.0,130.0,780.0,3640.0,364.0,5,92.0
44812,11229.0,2.0,110.0,660.0,3080.0,50.0,3,100.0
44815,11230.0,2.0,200.0,1200.0,5600.0,560.0,0,
44832,10025.0,2.0,350.0,2100.0,9800.0,0.0,4,95.0
44836,11216.0,2.0,349.0,2094.0,9772.0,100.0,2,90.0
44839,10025.0,2.0,400.0,2400.0,11200.0,100.0,20,97.0
44841,10025.0,2.0,400.0,2400.0,11200.0,100.0,20,94.0
44852,10012.0,2.0,300.0,1800.0,8400.0,90.0,8,100.0
44857,11211.0,2.0,295.0,1770.0,8260.0,125.0,4,100.0
44865,11222.0,2.0,139.0,834.0,3892.0,99.0,0,
44867,10019.0,2.0,299.0,1794.0,8372.0,837.2,3,70.0
44868,10022.0,2.0,225.0,1350.0,6300.0,200.0,2,90.0
44869,11222.0,2.0,139.0,834.0,3892.0,99.0,1,100.0
44870,11213.0,2.0,137.0,822.0,3836.0,125.0,8,98.0
44871,11211.0,2.0,148.0,888.0,4144.0,0.0,16,95.0
44884,11235.0,2.0,299.0,1794.0,8372.0,50.0,0,
44889,11224.0,2.0,101.0,606.0,2828.0,282.8,1,20.0
44890,11385.0,2.0,114.0,684.0,3192.0,35.0,1,100.0
44903,10036.0,2.0,225.0,1350.0,6300.0,80.0,7,100.0
44914,10012.0,2.0,399.0,2394.0,11172.0,85.0,0,
44915,11106.0,2.0,455.0,2730.0,12740.0,1274.0,0,
44920,11211.0,2.0,300.0,1800.0,8400.0,150.0,2,100.0
44923,10002.0,2.0,250.0,1500.0,7000.0,700.0,1,100.0
44942,10016.0,2.0,350.0,2100.0,9800.0,150.0,0,
44957,10019.0,2.0,350.0,2100.0,9800.0,175.0,0,
44959,10019.0,2.0,360.0,2160.0,10080.0,175.0,0,
44966,11218.0,2.0,60.0,360.0,1680.0,168.0,0,
44967,11211.0,2.0,450.0,2700.0,12600.0,240.0,1,100.0
44968,10031.0,2.0,215.0,1290.0,6020.0,100.0,1,100.0
44972,11216.0,2.0,99.0,594.0,2772.0,100.0,0,
44977,11372.0,2.0,170.0,1020.0,4760.0,60.0,2,100.0
44988,11385.0,2.0,200.0,1200.0,5600.0,200.0,1,100.0
45004,10037.0,2.0,199.0,1194.0,5572.0,39.0,4,100.0
45009,10026.0,2.0,350.0,2100.0,9800.0,200.0,1,100.0
45014,11222.0,2.0,270.0,1620.0,7560.0,60.0,1,100.0
45020,11222.0,2.0,195.0,1170.0,5460.0,546.0,3,100.0
45021,11106.0,2.0,200.0,1200.0,5600.0,22.0,0,
45036,10016.0,2.0,250.0,1500.0,7000.0,200.0,2,100.0
45037,10034.0,2.0,200.0,1200.0,5600.0,60.0,7,97.0
45044,11226.0,2.0,160.0,960.0,4480.0,60.0,3,100.0
45050,11215.0,2.0,100.0,600.0,2800.0,280.0,1,100.0
45055,11414.0,2.0,109.0,654.0,3052.0,50.0,16,100.0
45056,11221.0,2.0,119.0,714.0,3332.0,60.0,4,100.0
45069,11201.0,2.0,275.0,1650.0,7700.0,120.0,2,100.0
